text	label
sean r eberhart is a republican member of the indiana house of representatives representing the 57th district since 2007	5
erodium cygnorum is a species of herb native to australia it is commonly known as blue heronsbill in western australia and blue storksbill in south australia in the united states where the species is cultivated as a garden plant it is commonly known as australian storksbill and australian filaree	11
scranton city hall is located at washington and mulberry  us 11 pa 307  streets in the downtown section of that city in the u s state of pennsylvania it is a three story limestone ashlar victorian gothic revival building with sandstone trim designed by architects edwin l	7
arrangiatevi !  internationally released as you 're on your own  is a 1959 italian comedy film directed by mauro bolognini in 2008 the film was selected to enter the list of the 100 italian films to be saved	13
the federal building and u s courthouse also known as u s courthouse sioux falls is a historic federal office and courthouse building located at sioux falls in minnehaha county south dakota it is listed on the national register of historic places	7
darpa is a genus of skippers in the family hesperiidae their distribution is restricted to the indo chinese region	10
the chipamanu river is a river of bolivia and brazil the river flows through the community of pi arreira	8
in the arms of love is an album by american pop singer andy williams that was released on december 19 1966 by columbia records and was the last in a series of his albums produced by robert mersey	12
the dobricelu river is a tributary of the dobric river in romania	8
the lorenzo hubbell trading post and warehouse was built in 1917 it was listed on the national register of historic places in 2002 the building is located in the western part of the historic center of the city of winslow arizona it currently serves as the winslow visitor center	7
merdani is a village in the municipality of busova a bosnia and herzegovina	9
the bet  french title: le pari  is a 1997 film directed about smoking cessation written and starred by didier bourdon and bernard campan of the french comic trio les inconnus  the unknowns 	13
gomelskaya pravda is a russian language newspaper published in belarus	14
george fitzmaurice  1877 1963  was an irish dramatist and short story writer some of whose plays were broadcast on raidio ireann	3
centronia mutisii is a species of plant in the melastomataceae family it is endemic to colombia	11
marinko avara  2 february 1967  is a bosnian politician and prominent member of the croatian democratic union of bosnia and herzegovina he is currently member of the house of representatives of the federation of bosnia and herzegovina	5
the trifanul river is a tributary of the dorni oara river in romania	8
cham kabud  persian: also romanized as cham kab d  is a village in mamulan rural district mamulan district pol e dokhtar county lorestan province iran at the 2006 census its population was 41 in 9 families	9
the big house is a 2000 award winning short drama film written and directed by rachel ward set in a prison it stars tony martin and gary sweet it was shown at the 2001 reel affirmations international gay and lesbian film festival	13
danger flight is a 1939 american film directed by howard bretherton and starring john trent as tailspin tommy tompkins	13
metalworks studios is a music recording studio in mississauga ontario  greater toronto area  canada it was established in 1978 by gil moore of the canadian rock group triumph  inductee of the mississauga music walk of fame 	1
schaffnerella is a genus of grass in the poaceae family	11
tupe i  serbian:  is a village in the municipality of vi egrad bosnia and herzegovina	9
john william caldwell  january 15 1837 july 4 1903  was a u s representative from kentucky	5
arlington high school is a public high school in riverside california united states	2
vielife is a provider of health and wellness products	1
wimmeria montana is a species of plant in the celastraceae family it is endemic to mexico	11
bulbophyllum cruciatum is a species of orchid in the genus bulbophyllum	11
dragon prince is a four issue comic book mini series written by ron marz and drawn by lee moder it is published by top cow	14
medinilla beamanii is a species in the genus medinilla belonging to the melastomataceae family	11
dallas preston kruse is the producer of suburban legends' 2007 japan only album dance like nobody 's watching: tokyo nights an extended version of their 2006 ep release their 2007 album infectious and their 2008 album let 's be friends and slay the dragon together	3
chocolates for breakfast is a 1956 american novel written by pamela moore originally published in 1956 when moore was eighteen years old the novel gained notoriety from readers and critics for its frank depiction of teenage sexuality and its discussion of the taboo topics of homosexuality and gender roles	14
wheel of fortune is a settlement on the island of saint croix in the united states virgin islands	9
the svea class was a class of coastal defence ships of the swedish navy the class comprised svea g ta and thule	6
the negotiator is a 1998 action thriller film directed by f gary gray starring samuel l jackson and kevin spacey it takes place in chicago and was released on july 29 1998 the original music score was composed by graeme revell	13
monophyllaea glauca  one leaf plant  are plants that consist of just one leaf they are endemic to sarawak borneo malaysia	11
edward miller  february 17 1916 november 9 2000  was an american football quarterback in the national football league he played for the new york giants he played college football for the new mexico state aggies	4
nightingale college located in ogden utah is solely dedicated to educating registered nurses the college is a proprietary post secondary institution and offers one education program the associate degree nursing  adn  program	2
william nuckles doak  december 12 1882 october 23 1933  was an american labor leader he was the vice president of the brotherhood of railroad trainmen and served as secretary of labor he died of cardiovascular disease in mclean virginia six months after retiring	5
the paradise drongo or ribbon tailed drongo  dicrurus megarhynchus  is a species of bird in the dicruridae family it is endemic to new ireland in the bismarck archipelago papua new guinea	10
cheng chang hsiung  chinese: pinyin: zh ng zh ngxi ng  is a politician in the republic of china he currently serves as the administrative deputy minister of the coast guard administration of the executive yuan	5
harry m caudill  may 3 1922 november 29 1990  was an american author historian lawyer legislator and environmentalist from letcher county in the coalfields of southeastern kentucky	3
the university at albany known officially as university at albany state university of new york is a research institution with campuses in albany guilderland and east greenbush new york united states	2
the hirtenberg hv 15 was a twin engine austrian monoplane designed by hirtenberg	6
acanthogobius is a genus of gobies native to marine fresh and brackish waters of eastern asia	10
nikola nid a zori  serbian cyrillic:  is a serbian musician best known as the keyboardist for the serbian and former yugoslav rock band riblja orba	3
the stage door gallery is located at 301 mason avenue cape charles virginia united states the gallery contains rotating exhibits of works by local artists the gallery contains 2500 square feet  230 m2  of floor space	7
the way i am is the third studio album from christian folk rock musician jennifer knapp it was released on november 20 2001 through gotee records	12
the storehouse no 2 was a united states navy fleet supply base that was built during world war i the building is located at 850 3rd avenue brooklyn new york	7
joseph tucker  august 21 1832 november 28 1907  was an american politician who served as the 28th lieutenant governor for the commonwealth of massachusetts from 1869 to 1873	5
daniel oliver morton  1815 1859  was a lawyer from toledo ohio who was a united states attorney and mayor of toledo	5
elon university is a selective private liberal arts university in elon north carolina united states founded as elon college in 1889 it became elon university on june 1 2001	2
alex ekstr m  4 october 1883 20 february 1958  was a swedish cyclist he competed in two events at the 1912 summer olympics	4
the peerless premier appliance company is an appliance manufacturer located in belleville il that manufactures kitchen ranges for residential use	1
macalla niveorufa is a species of snout moths in the genus macalla it was described by hampson in 1906 it is found in panama	10
the oblong winged katydid  amblycorypha oblongifolia  is a species of katydid or bush cricket of the family tettigoniidae  long horned grasshoppers 	10
finanzarchiv  public finance analysis  is an international academic journal of economics published quarterly by mohr siebeck t bingen germany the journal publishes high quality papers in all fields of public finance such as taxation public debt public goods public choice federalism market failure social policy and the welfare state	14
joosu is a village in laheda parish p lva county in southeastern estonia	9
john b hamilton  1 december 1847 24 december 1898  was an american physician and soldier he was appointed the second surgeon general of the united states from 1879 to 1891	5
tony voce  born october 30 1980  is an american former professional ice hockey player voce was the first philadelphia native to play for the philadelphia flyers organization	4
the k 324 was a soviet union victor iii class submarine in reserve since 1997 it was assigned to the northern fleet	6
cytec industries incorporated based in woodland park new jersey is a speciality chemicals and materials technology company with pro forma sales in 2004 including the surface specialties acquisition of approximately 3 0 billion cytec is a result of its spin off from american cyanamid company	1
group facilitation: a research and applications journal is a peer reviewed academic journal covering all aspects of group facilitation and the repercussions for the individuals groups organizations and communities involved it is published by the international association of facilitators and the current editor in chief is stephen thorpe	14
huis bergh is a castle in 's heerenberg and is one of the largest castles in the netherlands it gives its name to the land van den bergh and was previously owned by the counts van bergh	7
rivula concinna is a moth of the noctuidae family it is found in queensland	10
lorenza villegas restrepo  5 october 1892 25 march 1960  was the wife of the 15th president eduardo santos montejo and served as first lady of colombia from 1938 to 1942	5
amada bata  1964   oriya: english the untrodden road  is a classic oriya film directed by amar ganguly based on eminent oriya woman writer of yester years basant kumari patnaik 's novel master piece amada bata  1930  whose primary concern is the character maya before and after her marriage	13
something wicked this way comes is the fifth studio album by american heavy metal band iced earth	12
chemeq was a publicly listed company which was listed on the australian stock exchange on 25 august 1999 chemeq was founded by dr graham melrose in 1989 after he developed a new type of antimicrobial polymer this polymer can replace antibiotics in the control of disease in commercial animal populations	1
ivan pavlovich levenets  born 22 february 1980 in anapa russian sfsr  is a russian football goalkeeper he last played for lokomotiv moscow in the russian premier league his previous clubs include fc amkar perm fc spartak anapa chernomorets novorossiysk fc anapa zhemchuzhina sochi	4
fuzebox inc  formerly callwave inc and fuze box inc  is a provider of internet and mobile based unified communications solutions founded in 2009 fuze is a private company headquartered in san francisco california with offices in santa barbara california and sofia bulgaria	1
the yakovlev yak 2 was a short range soviet light bomber reconnaissance aircraft used during world war ii it was produced in small numbers and they were mostly destroyed during the opening stages of operation barbarossa	6
al kalima  arabic: meaning the word'  is an arabic daily newspaper published in libya it is one of the newspapers established during or following the libyan revolution which toppled muammar ghaddafi in 2011	14
ernie cunnigan better known by his stage name ernie c is the lead guitarist of heavy metal band body count	3
movin' up ! is an album by organist don patterson recorded in 1977 and released on the muse label	12
little dieter needs to fly is a 1997 documentary film made for german television written and directed by werner herzog produced by werner herzog filmproduktion the film was released to dvd in 1998 by anchor bay	13
anton tony vilgotsky  russian:  is a russian  ethnically german  musician composer horror fantasy writer and musical columnist he is mostly known for his novels chosen by the pentacle and evil never sleeps as well as his articles and interviews which are published by dark city magazine  moscow 	3
the bombardier challenger 600 series is a family of business jets it was first produced by canadair as an independent company and then produced from 1986 by canadair as a division of bombardier aerospace	6
testosterone  2003  is a film adaption from james robert baker 's novel testosterone the film is directed by david moreton and stars david sutcliffe antonio sabato jr and jennifer coolidge	13
the drents museum is a historical museum located in assen netherlands it was founded by the king 's commissioner of drenthe on november 28 1854 as the provincial museum of drents antiquities	7
the first uss luzon  pg 47  was laid down 20 november 1926 by the kiangnan dock and engineering works shanghai china launched 12 september 1927 sponsored by miss mary c carter daughter of commander andrew f carter usn and commissioned 1 june 1928	6
p ter kiss  born celld m lk 11 june 1959  is a hungarian socialist politician in bajnai 's government he was a minister without portfolio he was one of the candidates to succeed p ter medgyessy as prime minister in 2004 but lost to ferenc gyurcs ny	5
the sitna river is a tributary of the jijia river in romania the suli a dam is located on the sitna river	8
the rivi re capot is a river of martinique	8
the mv maritime queen  ex woody heart  is a bulk carrier built in 1998 and currently owned by imc shipping limited singapore	6
pointe de ronce is a mountain of savoie france it lies in the mont cenis range it has an elevation of 3612 metres above sea level	8
christer sj gren born 6 april 1950 in hagfors sweden is a swedish dansband and rock singer	3
adam lawton  born 13 june 1993  is a rugby league player for widnes vikings in the european super league	4
the cfa d 7 cricri major was a french built light civil aircraft of the 1940s	6
rakovac is a village in the municipality of ra ka serbia according to the 2002 census the village has a population of 240 people	9
leaving the end open is the third studio album by the american rock group hardline this is their first album since 2002 's ii the new line up for the album features two new band members jamie brown on bass guitar and atma anur on drums	12
music for zen meditation is a 1964 album by jazz clarinetist tony scott the album is considered to be the first new age record music for zen meditation is mostly improvised by scott shinichi yuize  koto  and h zan yamamoto  shakuhachi 	12
holy spirit preparatory school is an independent roman catholic preparatory school located in atlanta georgia and was established in 1996 originally as the donnellan school it is located in the roman catholic archdiocese of atlanta	2
the ligum river is a river in the united states territory of guam	8
the cristur river or valea cristurului river is a tributary of the cerna river in romania	8
lochness is an album by italian singer mina issued in 1993	12
tasco  also known as tasco worldwide  is one of the major international distributors of telescopes the company 's products mainly target telescope buyers that are amateur astronomers but has grown to manufacture a large assortment of optical equipment including terrestrial spotting scopes microscopes binoculars telescopic sights and other rifle accessories	1
hmcs halifax was a royal canadian navy revised flower class corvette which took part in convoy escort duties during the second world war she served primarily in the battle of the atlantic she was named for halifax nova scotia	6
for other articles under the same title visit the disambiguation page wellesley college is a boys only independent primary school in days bay eastbourne new zealand	2
dead bands party: a tribute to oingo boingo is a tribute album by various artists to the band oingo boingo	12
christer alfons kellgren  born august 15 1958 in gothenburg sweden  is a retired swedish professional ice hockey player he played for fr lunda hc as well as five games in the national hockey league for the colorado rockies he is currently fr lunda hc 's director of hockey operations	4
le travailleur du loiret  'the worker of loiret'  was a communist weekly newspaper published from orl ans france founded in 1924 in 1935 it had a circulation of 2700 by 1937 the circulation had reached 3600	14
featuring ourselves is a jazz fusion album released in 1999 by alex machacek	12
chase high school is a coeducational foundation secondary school and sixth form located in westcliff on sea essex england	2
gordon jay lish  born 1934 in hewlett new york  is an american writer as a literary editor he championed many american authors particularly raymond carver barry hannah amy hempel rick bass and richard ford	3
national lampoon 's barely legal is a 2003 comedy film about three male high school students who decide to make money by selling pornographic videos in the hopes of gaining both women and standing among their peers the film was also known as after school special	13
klang plaza  thai:  is the local department store in nakhon ratchasima thailand it has 2 branches which are asadang and jomsurang it was founded by local businessman mr paisarn manasilp the business started in 1958 with books and stationeries store klang wittaya which is still opening on choompol road	7
red christmas pride or tropical wild petunia is an ornamental plant native of argentina cerrado vegetation of brazil and mexico	11
father 's day is a 1971 novel by william goldman it is a sequel to the thing of it is and revolves around a day in the life of now divorced amos mccracken as he looks after his daughter for a day	14
eraldo bernocchi  born c 1963  is an italian musician producer and sound designer	3
shelbyville senior high school is a high school located in shelbyville indiana usa it is managed by shelbyville central schools	2
the pallbearer is a 1996 american romantic comedy film starring david schwimmer gwyneth paltrow toni collette michael vartan michael rapaport and barbara hershey it was screened in the un certain regard section at the 1996 cannes film festival	13
the jora jora is a high wing t tail single engine two seat ultralight designed in the czech republic in 1993 more than 160 had been sold by 2009	6
tienne mourrut  born december 4 1939  is a french politician and a member of the union for a popular movement  ump  mourrut has been a mp for gard 's 2nd constituency	5
the gravedancers is a 2006 american horror film it was chosen as one of the 8 films to die for in 2006 and screened at that year 's after dark horrorfest film festival it has received positive reviews	13
pteris ensiformis the silver lace fern sword brake fern or slender brake fern is a plant species in the genus pteridoideae subfamily of the pteridaceae it is found in tropical africa tropical asia and the pacific	11
schmerlenbach  teufelsbach  is a river of saxony anhalt germany	8
franz gareis  1775 1803  a painter born at marienthal studied at dresden under casanova he afterwards went to rome where by his picture of orpheus in the lower world he gained a considerable reputation but unfortunately he died at rome at the early age of twenty seven	3
unleashed is the official debut album of scottish celtic rock band wolfstone it was released in 1991	12
marceli wiech  born 8 october 1954  is a polish fencer he competed in the individual and team p e events at the 1976 summer olympics	4
guido de lavezaris  c 1499 \? d 1581 \?  was the second spanish governor general of the philippines he succeeded miguel l pez de legazpi in 1572 as governor and was succeeded by francisco de sande on august 25 1575	5
rec   is a japanese manga about an aspiring voice actress by q tar hanamizawa a nine episode anime adaptation by shaft aired between february and march 2006 an original video animation episode was also produced	14
souls of damnation is the fifth full length studio album by norwegian death metal band blood red throne the album was released in 2009 by earache records	12
bojan sankovi  cyrillic: born 21 november 1993  is a montenegrin professional footballer who plays for jpest fc	4
springe  schmiech  is a river of baden w rttemberg germany	8
the egvoyager voyager 203 is an italian ultralight aircraft designed and produced by egvoyager and introduced in may 2011 the aircraft is supplied as a kit for amateur construction or as a complete ready to fly aircraft	6
lynch o'gorman house is a historic house at 41 mason terrace in brookline massachusetts it was built in 1889 and added to the national register of historic places in 1985	7
mahmudabad  persian: also romanized as ma m d b d  is a village in deh bakri rural district in the central district of bam county kerman province iran at the 2006 census its existence was noted but its population was not reported	9
hohenbergia ridleyi is a species of the genus hohenbergia this species is endemic to brazil	11
chadayan govindan  1931 kambil in kannur district 8 september 1998  was a communist politician and a former minister of kerala south india he was the secretary of the kerala state committee of communist party of india  marxist   cpim  until his death on 8 september 1998	5
i do i die ! dyos ko day is 1997 filipino comedy film	13
ney mello is a brazilian born guitarist composer and producer	3
the polen special is a homebuilt racing aircraft built to become the fastest four cylinder aircraft in the world	6
juno mak is a hong kong singer record producer actor and director	3
yas chaman  persian: also romanized as y s chaman  is a village in shahidabad rural district mashhad e morghab district khorrambid county fars province iran at the 2006 census its population was 62 in 13 families	9
the bleed the sky is a four track ep by the california based metal music group bleed the sky the album was released in 2004 and was produced by thom hazaert and engineered and mixed by ben schigel at spider studios in strongsville ohio	12
skreemer is a six issue comic book limited series written by peter milligan with art by brett ewins and steve dillon the first issue was published by dc comics in may 1989	14
the vl du ca river is a tributary of the r ul mare in romania	8
angala parameswari is a 2002 tamil religious film starring meena durairaj and others	13
the mani a river is a tributary of the valea alb river in romania	8
gachkun  persian: also romanized as gachk n  is a village in taraznahid rural district in the central district of saveh county markazi province iran at the 2006 census its existence was noted but its population was not reported	9
the valea mare river is a tributary of the covasna river in romania	8
cryptantha crassisepala  common name thicksepal catseye  is a plant found in the southwestern united states	11
the partenavia p 48 astore was a 1950s italian light aircraft built by luigi pascale and his brother in naples before establishing partenavia	6
rough riders' round up is a 1939 american film directed by joseph kane starring roy rogers	13
bizarre fruit is the third album by the british house music band m people it was released on 14 november 1994 and charted and peaked at number 4 spending one year on the chart before an expanded version of the album bizarre fruit ii was released a year later	12
mike davis  born february 19 1993  is an american football running back for the south carolina gamecocks	4
the g rla sire el is a tributary of the siret river in romania	8
foggy bay is an arctic waterway in kitikmeot region nunavut canada it is located in southwestern queen maud gulf off nunavut 's mainland labyrinth bay campbell bay and conolly bay are nearby	8
sclerocactus polyancistrus is a species of cactus known by several common names including mojave fishhook cactus pineapple cactus and hermit cactus	11
the yuneec eviva is a chinese low wing two seat motor glider that was designed by martin wezel is now under development by yuneec international of kunshan jiangsu	6
dorte oppelstrup jensen  born 20 october 1972 in nyborg  is a danish competitive sailor and olympic medalist she won a silver medal in the yngling class at the 2004 summer olympics in athens together with helle jespersen and christina otzen	4
james frempong  born 11 january 1989  is a swedish professional footballer who plays for ifk norrk ping as a midfielder	4
qar qeshlaqi  persian: also romanized as q r qeshl q also known as q r qeshl q  is a village in angut e gharbi rural district anguti district germi county ardabil province iran at the 2006 census its population was 82 in 16 families	9
jens holm  born april 18 1971 in sundsvall v sternorrland county  is a swedish politician 2006 2009 he served as a member of the european parliament for the left partysitting with the eul ngl group on september 27 2006 he took up the seat vacated by jonas sj stedt	5
the bat f k 27 was a two seater sporting biplane designed by frederick koolhoven and built by the british aerial transport company limited  bat  in 1918	6
romance on the range is a 1942 american western film directed by joseph kane and starring roy rogers george gabby hayes sally payne linda hayes and sons of the pioneers	13
the guilarte river is a river of puerto rico	8
lucky to be a woman  italian: la fortuna di essere donna and also known as what a woman !  is a 1956 italian comedy film directed by alessandro blasetti starring sophia loren and charles boyer	13
siedlan w ed lanuf is a village in the administrative district of gmina radzy podlaski within radzy podlaski county lublin voivodeship in eastern poland it lies approximately 7 kilometres  4 mi  north east of radzy podlaski and 64 km  40 mi  north of the regional capital lublin	9
knica w nk nit sa  german locknick  is a village in the administrative district of gmina srokowo within k trzyn county warmian masurian voivodeship in northern poland close to the border with the kaliningrad oblast of russia before 1945 the area was part of germany  east prussia 	9
mahadevsthan is a village development committee in dhading district in the bagmati zone of central nepal at the time of the 1991 nepal census it had a population of 5450 and had 994 houses in it	9
in taxonomy pseudodidymocystis is a genus of algae specifically of the scenedesmaceae	11
the vils is a river in bavaria germany right tributary of the naab its source is near freihung it is approx 87 km long it flows generally south through the towns vilseck amberg and schmidm hlen it flows into the naab in kallm nz	8
abaton is a double album by swiss pianist and composer sylvie courvoisier recorded in 2002 and featuring one disc of compositiions and one of improvised music	12
tridentiger nudicervicus the bare naped goby is a species of goby native to marine and brackish waters along the coasts of eastern asia this species can reach a length of 6 centimetres  2 4 in  tl	10
the bubye river also known as bubi river is a tributary of the limpopo river in beitbridge district and gwanda district zimbabwe tigerfish occur naturally in this river	8
beaucarnea gracilis is an attractive member of the subfamily nolinaceae of the family asparagaceae native to partial desert areas in mexico its name gracilis meaning slender is misleading as its trunk is especially bulbous it was formerly known as nolina gracilis	11
eagle butte high school is a high school in dunmore alberta established in 1996 it is a school with only one hallway a single floor and is built into a hill for better heating efficiency it is part of the prairie rose regional school division no 8	2
sm u 113 was one of the 329 submarines serving in the imperial german navy in world war i u 113 was engaged in the naval warfare and took part in the first battle of the atlantic	6
lafayette high school is an accredited comprehensive public high school located in stamps arkansas united states the school provides secondary education in grades 7 through 12 for approximately 220 square miles  570 km2  of rural distant communities of eastern lafayette county arkansas including buckner falcon lewisville stamps and surrounding area	2
harry and penelope seidler house was the home of architects penelope and harry seidler it is located in kalang avenue killara on sydney 's north shore and was designed by harry and penelope seidler it is listed on the nsw state heritage register	7
the k k wahie or moloka i creeper  paroreomyza flammea  was a species of hawaiian honeycreeper it is extinct and formerly found on the hawaiian island of moloka i in hawaii	10
the peyton randolph bishop house on washington avenue in bridgeport connecticut was built in 1839 it was listed on the national register of historic places in 1987 it was built in greek revival style and later received victorian renovations	7
il merlo maschio  the male blackbird  known in united kingdom as the naked cello or secret fantasy in usa is an italian motion picture filmed in 1971 by director pasquale festa campanile	13
hendrik nicolaas werkman  commonly called h n werkman 29 april 1882 10 april 1945  was a dutch artist typographer and printer werkman was born in leens in the dutch province of groningen in 1908 he established a printing and publishing house in groningen that at its peak employed twenty workers	3
steyr motors is an austrian manufacturer of diesel engines based in steyr upper austria	1
cyphaspis is a genus of trilobite that lived from the late ordovician to the late devonian its remains have been found in europe africa and north america	10
ciber inc is a global information technology consulting services and outsourcing company with commercial and government clients the company was founded in detroit michigan in 1974 by bobby stevenson and two additional partners they called the company consultants in business engineering research  ciber  ciber is headquartered in greenwood village colorado	1
john caldwell school is a consolidated school in anglophone west of new brunswick it is located in the town of grand falls in victoria county	2
oasis is a studio album by 1980s group oasis  not the 1990s rock band of the same name  the album was recorded at solid bond studios and trident ii studios in london it was mixed at trident ii studios	12
walton le dale arts college high school is a secondary school near preston lancashire england	2
jamkan  persian: also romanized as j mk n  is a village in kuhestan rural district in the central district of nain county isfahan province iran at the 2006 census its population was 15 in 8 families	9
janina fialkowska oc  born may 7 1951  is a canadian classical pianist	3
the chestnut crowned gnateater  conopophaga castaneiceps  is a species of bird in the conopophagidae family it is found in colombia ecuador and peru its natural habitat is subtropical or tropical moist montane forests	10
the commonwealth railways were established in 1912 by the government of australia to construct the trans australia and port augusta to darwin railways it was absorbed into australian national in 1975	1
kicking in the water is the second album by canadian band the gandharvas it was released in 1995 on the watch music record label	12
caucalis daucoides is a species of flowering plant in the apiaceae the only member of the genus caucalis	11
piveh zhan  persian: also romanized as p veh zhan also known as biv zh n  is a village in piveh zhan rural district ahmadabad district mashhad county razavi khorasan province iran at the 2006 census its population was 891 in 315 families	9
venusberg is the second novel by the english writer anthony powell published in 1932 it is set in an unidentified baltic country which draws clearly on powell 's experiences in finland and estonia some see the novel as part of the ruritanian tradition  cf	14
zuercherella is an extinct genus of cephalopod belonging to the ammonite subclass	10
nikolai alekseyevich sokolov  russian: born january 18 1983  is a russian professional footballer as of 2009 he is a free agent he played for the main squad of fc lokomotiv moscow in the russian premier league cup	4
the shilpgram museum is a craft village situated near ramsinghpura village 9 km from sawai madhopur it is a living ethnographic museum depicting the tremendous diversity in crafts art and culture of various indian states specially western part	7
berum castle is located in the berum district the east frisian town of hage it is one of the most important sites in east frisian history	7
oegoconia deauratella is a species of gelechioid moth it is known from most of europe the wingspan is 11 15 mm the larva probably feed on dried and decaying vegetable matter	10
the deadly duo is a 1971 hong kong wuxia film directed by chang cheh and starring david chiang and ti lung	13
marino santana castro  born may 10 1972 in los llanos macoris dominican republic  was a professional pitcher for two years in major league baseball santana was 26 years old when he made his major league debut on september 4 1998 with the detroit tigers	4
caulanthus inflatus the desert candle is a flowering plant in the family brassicaceae native to the mojave desert of california and nevada and the southern sierra nevada and transverse ranges in the united states it is found at elevations between 150 1500 metres  490 4920 ft 	11
the old schoolhouse is located in york maine the schoolhouse was built in 1755 and was added to the national register of historic places on april 2 1973	7
one man army is the second album by scottish alternative folk rock band kassidy the album was released on september 27 2012 through mercury records	12
the chevrolet kingswood was a 4 door station wagon produced by chevrolet in 1959 and 1960 built on the gm a body platform and again from 1969 to 1972 built on the gm b body platform	6
impressions is an original novel based on the u s television series angel tagline: evil always leaves an impact	14
sadriddin abdullaev  born 11 june 1986 in uzbek ssr soviet union  is a uzbekistani professional soccer player who currently plays for lokomotiv tashkent	4
uss marias  ao 57  was a cimarron class fleet oiler acquired by the u s navy during world war ii she served her country primarily in the pacific ocean theatre of operations and provided petroleum products where needed to combat ships	6
the red lacewings  dysochrysa  belong to the green lacewing family chrysopidae they are medium sized afrotropical lacewings with large eyes and have brightly coloured bodies like the related genus oviedus	10
joseph j dioguardi  di w rdi born september 20 1940  is a certified public accountant and a republican politician dioguardi served in the house of representatives representing the 20th congressional district of new york from 1985 to 1989 he was also the republican nominee for u s	5
shahjehan is a 1946 indian bollywood film it was the second highest grossing indian film of 1946	13
ben youssef me t  november 11 1986  is a sprinter from c te d'ivoire in 2010 he competed at the 2010 african championships in nairobi and won the gold medal with a personal best of 10 08 seconds	4
st mark 's church oldcotes is a grade ii listed parish church in the church of england in oldcotes	7
didaskalia might also be a reference to the didascalia apostolorum didaskalia is an annual peer reviewed academic journal of theology published by providence college and theological seminary it is abstracted and indexed in religious and theological abstracts atla religion database and atlaserials online	14
donja me i a is a village in the municipality of grada ac bosnia and herzegovina	9
shearings is europe s largest coach tour operator specialising in holidays for the over 55s including escorted tours short breaks river cruises and ocean cruises the company s head office is in wigan with its hotel division s headquarters in torquay	1
diego mazquiar n  born february 19 1895 in sestao vizcaya spain died may 19 1940 in lima peru  often called simply fortuna was a spanish matador	3
the adler diplomat is a substantial six cylinder limousine  saloon  built by the frankfurt auto maker adler it was introduced in march 1934 as a direct replacement for the manufacturer s standard 6	6
michael lawrence mike fleisher  born november 1 1942  is an american writer known for his dc comics of the 1970s and 1980s particularly for the characters the spectre and jonah hex	3
old buckenham high school is a community secondary school located in old buckenham norfolk england the school was first established in 1938 as old buckenham area school for 5 to 14 year old pupils today it is a comprehensive school for 11 to 16 year olds	2
john anthony flynn  1883 1935  was a first baseman in major league baseball between 1910 and 1912 he attended the college of the holy cross and played in the minors until 1921 he also had several stints as a minor league manager from 1917 to 1926	4
amanda thompson  born november 18 1987  is an american professional basketball player in the wnba she is currently a free agent	4
sedelnikov  russian:  is a cargo ship operating on the lena river from the port of osetrovo in the town of ust kut the vessel is named after the scientist and regional specialist alexander sedelnikov	6
sunrise over a sea of blood is the second and final album from the christian deathcore band mortal treason	12
death domination is an album by swedish band impious it was released on november 23 2009 in europe and on november 24 2009 in north america through metal blade records	12
uss coronado  lcs 4  is an independence class littoral combat ship she is the third ship of the united states navy to be named after coronado california the contract was awarded to general dynamics bath iron works in may 2009 for the construction of lcs 4	6
travelgenio is a spanish online travel agency created in 2010 by the argentinian mariano pelizzari in 2011 they billed 35mm results that rose sharply in 2012 when the company presented results of 90mm	1
dumpton school is an independent day school in wimborne dorset south west england for 2 to 13 year old children	2
sulupere is a village in rapla parish rapla county in northwestern estonia	9
johan georg johansson  born april 23 1961 in stockholm  is a writer and musician  drums guitar bass vocal  he is most famous for his time as songwriter and drummer for the swedish punk rock band ksmb	3
david gordon fleet  born march 3 1954  is a politician in ontario canada he was a liberal member of the legislative assembly of ontario from 1987 to 1990	5
palang dar  persian: also known as palankdar  is a village in astaneh rural district in the central district of shazand county markazi province iran at the 2006 census its population was 172 in 33 families	9
st john the baptist church yaverland is a parish church in the church of england located in yaverland isle of wight	7
the curse of the wendigo is a 2010 young adult horror novel by rick yancey it was first published on october 12 2010 through simon schuster and is the second book in yancey 's monstrumologist series	14
platystoma is a genus of flies  diptera  belonging to the family platystomatidae	10
stare rybitwy miszek star r bitf mi k is a village in the administrative district of gmina bobrowniki within lipno county kuyavian pomeranian voivodeship in north central poland	9
tokyo ravens  t ky reivunzu  is a japanese light novel series written by k hei azano and illustrated by sumihei it was adapted into a manga series in 2010 an anime series on october 8 2013 funimation is simulcasting the series on their website	14
skatavica  cyrillic:  is a village in the municipality of elinac republika srpska bosnia and herzegovina	9
rosa 'spicup'  cupcake  is a miniature hybrid tea rose sweet scented frosting pink blooms cover the bush and bloom repeatedly from late spring to early summer the cultivar was the winner of an american rose society award of excellence in 1983	11
the hajibeyov baku academy of music  azeri: hac b yov ad na bak musiqi akademiyas  is a music school in baku azerbaijan it was established in 1920 in baku and was previously known as the hajibeyov azerbaijan state conservatoire	2
the tarn  occitan: tarn latin: tarnis possibly meaning 'rapid' or 'walled in'  is a 381 kilometre  237 mi  long river in southern france  r gions languedoc roussillon and midi pyr n es  right tributary of the garonne	8
what a bunch of sweeties is a 1972 album by the uk underground group pink fairies twink had left the band before the recording of this album	12
